Cycle 3:Ni:Survey
	Characteristic Energy eV	1.486610e+003	Acquisition Time s	1.000000e-001
Name		
Position		
FWHM		
Area		
Lineshape		
K.E.	Counts		B.E.	CPS
1.143610e+003	8.577140e+002		3.430000e+002	8.577140e+003
1.144610e+003	8.702060e+002		3.420000e+002	8.702060e+003
1.145610e+003	8.664140e+002		3.410000e+002	8.664140e+003
1.146610e+003	8.610320e+002		3.400000e+002	8.610320e+003
1.147610e+003	8.817630e+002		3.390000e+002	8.817630e+003
1.148610e+003	8.832960e+002		3.380000e+002	8.832960e+003
1.149610e+003	8.821380e+002		3.370000e+002	8.821380e+003
1.150610e+003	8.803520e+002		3.360000e+002	8.803520e+003
1.151610e+003	8.952880e+002		3.350000e+002	8.952880e+003
1.152610e+003	8.983160e+002		3.340000e+002	8.983160e+003
1.153610e+003	8.985090e+002		3.330000e+002	8.985090e+003
1.154610e+003	8.904000e+002		3.320000e+002	8.904000e+003
1.155610e+003	8.955650e+002		3.310000e+002	8.955650e+003
1.156610e+003	9.039970e+002		3.300000e+002	9.039970e+003
1.157610e+003	8.843680e+002		3.290000e+002	8.843680e+003
1.158610e+003	8.857310e+002		3.280000e+002	8.857310e+003
1.159610e+003	9.042200e+002		3.270000e+002	9.042200e+003
1.160610e+003	8.877220e+002		3.260000e+002	8.877220e+003
1.161610e+003	8.955400e+002		3.250000e+002	8.955400e+003
1.162610e+003	9.081240e+002		3.240000e+002	9.081240e+003
1.163610e+003	9.067990e+002		3.230000e+002	9.067990e+003
1.164610e+003	9.142030e+002		3.220000e+002	9.142030e+003
1.165610e+003	9.266790e+002		3.210000e+002	9.266790e+003
1.166610e+003	9.161730e+002		3.200000e+002	9.161730e+003
1.167610e+003	9.098660e+002		3.190000e+002	9.098660e+003
1.168610e+003	9.279900e+002		3.180000e+002	9.279900e+003
1.169610e+003	9.019780e+002		3.170000e+002	9.019780e+003
1.170610e+003	9.207680e+002		3.160000e+002	9.207680e+003
1.171610e+003	9.303110e+002		3.150000e+002	9.303110e+003
1.172610e+003	9.182040e+002		3.140000e+002	9.182040e+003
1.173610e+003	9.240140e+002		3.130000e+002	9.240140e+003
1.174610e+003	9.206590e+002		3.120000e+002	9.206590e+003
1.175610e+003	8.970540e+002		3.110000e+002	8.970540e+003
1.176610e+003	9.138610e+002		3.100000e+002	9.138610e+003
1.177610e+003	9.308680e+002		3.090000e+002	9.308680e+003
1.178610e+003	9.078210e+002		3.080000e+002	9.078210e+003
1.179610e+003	9.309190e+002		3.070000e+002	9.309190e+003
1.180610e+003	9.346260e+002		3.060000e+002	9.346260e+003
1.181610e+003	9.271040e+002		3.050000e+002	9.271040e+003
1.182610e+003	9.268800e+002		3.040000e+002	9.268800e+003
1.183610e+003	9.254930e+002		3.030000e+002	9.254930e+003
1.184610e+003	9.293690e+002		3.020000e+002	9.293690e+003
1.185610e+003	9.245590e+002		3.010000e+002	9.245590e+003
1.186610e+003	9.306110e+002		3.000000e+002	9.306110e+003
1.187610e+003	9.343600e+002		2.990000e+002	9.343600e+003
1.188610e+003	9.302860e+002		2.980000e+002	9.302860e+003
1.189610e+003	9.304870e+002		2.970000e+002	9.304870e+003
1.190610e+003	9.351060e+002		2.960000e+002	9.351060e+003
1.191610e+003	9.460580e+002		2.950000e+002	9.460580e+003
1.192610e+003	9.383130e+002		2.940000e+002	9.383130e+003
1.193610e+003	9.401680e+002		2.930000e+002	9.401680e+003
1.194610e+003	9.433820e+002		2.920000e+002	9.433820e+003
1.195610e+003	9.518950e+002		2.910000e+002	9.518950e+003
1.196610e+003	9.924450e+002		2.900000e+002	9.924450e+003
1.197610e+003	1.019670e+003		2.890000e+002	1.019670e+004
1.198610e+003	1.047790e+003		2.880000e+002	1.047790e+004
1.199610e+003	1.089950e+003		2.870000e+002	1.089950e+004
1.200610e+003	1.167800e+003		2.860000e+002	1.167800e+004
1.201610e+003	1.136580e+003		2.850000e+002	1.136580e+004
1.202610e+003	1.023400e+003		2.840000e+002	1.023400e+004
1.203610e+003	9.587760e+002		2.830000e+002	9.587760e+003
1.204610e+003	9.555920e+002		2.820000e+002	9.555920e+003
1.205610e+003	9.319310e+002		2.810000e+002	9.319310e+003
1.206610e+003	9.504660e+002		2.800000e+002	9.504660e+003
1.207610e+003	9.540550e+002		2.790000e+002	9.540550e+003
1.208610e+003	9.636870e+002		2.780000e+002	9.636870e+003
1.209610e+003	9.471140e+002		2.770000e+002	9.471140e+003
1.210610e+003	9.576860e+002		2.760000e+002	9.576860e+003
1.211610e+003	9.541160e+002		2.750000e+002	9.541160e+003
1.212610e+003	9.478170e+002		2.740000e+002	9.478170e+003
1.213610e+003	9.733280e+002		2.730000e+002	9.733280e+003
1.214610e+003	9.635060e+002		2.720000e+002	9.635060e+003
1.215610e+003	9.709710e+002		2.710000e+002	9.709710e+003
1.216610e+003	9.735200e+002		2.700000e+002	9.735200e+003
1.217610e+003	9.863370e+002		2.690000e+002	9.863370e+003
1.218610e+003	9.682190e+002		2.680000e+002	9.682190e+003
1.219610e+003	9.588970e+002		2.670000e+002	9.588970e+003
1.220610e+003	9.628370e+002		2.660000e+002	9.628370e+003
1.221610e+003	9.459740e+002		2.650000e+002	9.459740e+003
1.222610e+003	9.489430e+002		2.640000e+002	9.489430e+003
1.223610e+003	9.552240e+002		2.630000e+002	9.552240e+003
1.224610e+003	9.623260e+002		2.620000e+002	9.623260e+003
1.225610e+003	9.575400e+002		2.610000e+002	9.575400e+003
1.226610e+003	9.631750e+002		2.600000e+002	9.631750e+003
1.227610e+003	9.675750e+002		2.590000e+002	9.675750e+003
1.228610e+003	9.585980e+002		2.580000e+002	9.585980e+003
1.229610e+003	9.555600e+002		2.570000e+002	9.555600e+003
1.230610e+003	9.897790e+002		2.560000e+002	9.897790e+003
1.231610e+003	9.804610e+002		2.550000e+002	9.804610e+003
1.232610e+003	9.812920e+002		2.540000e+002	9.812920e+003
1.233610e+003	9.793980e+002		2.530000e+002	9.793980e+003
1.234610e+003	9.758580e+002		2.520000e+002	9.758580e+003
1.235610e+003	9.893770e+002		2.510000e+002	9.893770e+003
1.236610e+003	9.870580e+002		2.500000e+002	9.870580e+003
1.237610e+003	9.861600e+002		2.490000e+002	9.861600e+003
1.238610e+003	9.812070e+002		2.480000e+002	9.812070e+003
1.239610e+003	9.926990e+002		2.470000e+002	9.926990e+003
1.240610e+003	1.006080e+003		2.460000e+002	1.006080e+004
1.241610e+003	1.018890e+003		2.450000e+002	1.018890e+004
1.242610e+003	1.017610e+003		2.440000e+002	1.017610e+004
1.243610e+003	1.012580e+003		2.430000e+002	1.012580e+004
1.244610e+003	1.013650e+003		2.420000e+002	1.013650e+004
1.245610e+003	1.000950e+003		2.410000e+002	1.000950e+004
1.246610e+003	9.981190e+002		2.400000e+002	9.981190e+003
1.247610e+003	1.001860e+003		2.390000e+002	1.001860e+004
1.248610e+003	1.010200e+003		2.380000e+002	1.010200e+004
1.249610e+003	1.000680e+003		2.370000e+002	1.000680e+004
1.250610e+003	9.879010e+002		2.360000e+002	9.879010e+003
1.251610e+003	1.020670e+003		2.350000e+002	1.020670e+004
1.252610e+003	1.015630e+003		2.340000e+002	1.015630e+004
1.253610e+003	1.015380e+003		2.330000e+002	1.015380e+004
1.254610e+003	1.032510e+003		2.320000e+002	1.032510e+004
1.255610e+003	1.006040e+003		2.310000e+002	1.006040e+004
1.256610e+003	1.012230e+003		2.300000e+002	1.012230e+004
1.257610e+003	1.010750e+003		2.290000e+002	1.010750e+004
1.258610e+003	1.025550e+003		2.280000e+002	1.025550e+004
1.259610e+003	1.031500e+003		2.270000e+002	1.031500e+004
1.260610e+003	1.013030e+003		2.260000e+002	1.013030e+004
1.261610e+003	1.010170e+003		2.250000e+002	1.010170e+004
1.262610e+003	1.015870e+003		2.240000e+002	1.015870e+004
1.263610e+003	1.034200e+003		2.230000e+002	1.034200e+004
1.264610e+003	1.031170e+003		2.220000e+002	1.031170e+004
1.265610e+003	1.046800e+003		2.210000e+002	1.046800e+004
1.266610e+003	1.022410e+003		2.200000e+002	1.022410e+004
1.267610e+003	1.009550e+003		2.190000e+002	1.009550e+004
1.268610e+003	1.032760e+003		2.180000e+002	1.032760e+004
1.269610e+003	1.042490e+003		2.170000e+002	1.042490e+004
1.270610e+003	1.035220e+003		2.160000e+002	1.035220e+004
1.271610e+003	1.040150e+003		2.150000e+002	1.040150e+004
1.272610e+003	1.046220e+003		2.140000e+002	1.046220e+004
1.273610e+003	1.046930e+003		2.130000e+002	1.046930e+004
1.274610e+003	1.053820e+003		2.120000e+002	1.053820e+004
1.275610e+003	1.058520e+003		2.110000e+002	1.058520e+004
1.276610e+003	1.035960e+003		2.100000e+002	1.035960e+004
1.277610e+003	1.042970e+003		2.090000e+002	1.042970e+004
1.278610e+003	1.075180e+003		2.080000e+002	1.075180e+004
1.279610e+003	1.061790e+003		2.070000e+002	1.061790e+004
1.280610e+003	1.057870e+003		2.060000e+002	1.057870e+004
1.281610e+003	1.058950e+003		2.050000e+002	1.058950e+004
1.282610e+003	1.050920e+003		2.040000e+002	1.050920e+004
1.283610e+003	1.062840e+003		2.030000e+002	1.062840e+004
1.284610e+003	1.061900e+003		2.020000e+002	1.061900e+004
1.285610e+003	1.081950e+003		2.010000e+002	1.081950e+004
1.286610e+003	1.102830e+003		2.000000e+002	1.102830e+004
1.287610e+003	1.081020e+003		1.990000e+002	1.081020e+004
1.288610e+003	1.102970e+003		1.980000e+002	1.102970e+004
1.289610e+003	1.081500e+003		1.970000e+002	1.081500e+004
1.290610e+003	1.090270e+003		1.960000e+002	1.090270e+004
1.291610e+003	1.070060e+003		1.950000e+002	1.070060e+004
1.292610e+003	1.063030e+003		1.940000e+002	1.063030e+004
1.293610e+003	1.077540e+003		1.930000e+002	1.077540e+004
1.294610e+003	1.087560e+003		1.920000e+002	1.087560e+004
1.295610e+003	1.098470e+003		1.910000e+002	1.098470e+004
1.296610e+003	1.090540e+003		1.900000e+002	1.090540e+004
1.297610e+003	1.094660e+003		1.890000e+002	1.094660e+004
1.298610e+003	1.087900e+003		1.880000e+002	1.087900e+004
1.299610e+003	1.105680e+003		1.870000e+002	1.105680e+004
1.300610e+003	1.099170e+003		1.860000e+002	1.099170e+004
1.301610e+003	1.102820e+003		1.850000e+002	1.102820e+004
1.302610e+003	1.098870e+003		1.840000e+002	1.098870e+004
1.303610e+003	1.113690e+003		1.830000e+002	1.113690e+004
1.304610e+003	1.120640e+003		1.820000e+002	1.120640e+004
1.305610e+003	1.119770e+003		1.810000e+002	1.119770e+004
1.306610e+003	1.111160e+003		1.800000e+002	1.111160e+004
1.307610e+003	1.128650e+003		1.790000e+002	1.128650e+004
1.308610e+003	1.124020e+003		1.780000e+002	1.124020e+004
1.309610e+003	1.117380e+003		1.770000e+002	1.117380e+004
1.310610e+003	1.125240e+003		1.760000e+002	1.125240e+004
1.311610e+003	1.115880e+003		1.750000e+002	1.115880e+004
1.312610e+003	1.103240e+003		1.740000e+002	1.103240e+004
1.313610e+003	1.127410e+003		1.730000e+002	1.127410e+004
1.314610e+003	1.134960e+003		1.720000e+002	1.134960e+004
1.315610e+003	1.141090e+003		1.710000e+002	1.141090e+004
1.316610e+003	1.167620e+003		1.700000e+002	1.167620e+004
1.317610e+003	1.163620e+003		1.690000e+002	1.163620e+004
1.318610e+003	1.155580e+003		1.680000e+002	1.155580e+004
1.319610e+003	1.165110e+003		1.670000e+002	1.165110e+004
1.320610e+003	1.148690e+003		1.660000e+002	1.148690e+004
1.321610e+003	1.139720e+003		1.650000e+002	1.139720e+004
1.322610e+003	1.158650e+003		1.640000e+002	1.158650e+004
1.323610e+003	1.161570e+003		1.630000e+002	1.161570e+004
1.324610e+003	1.170800e+003		1.620000e+002	1.170800e+004
1.325610e+003	1.168720e+003		1.610000e+002	1.168720e+004
1.326610e+003	1.174580e+003		1.600000e+002	1.174580e+004
1.327610e+003	1.164490e+003		1.590000e+002	1.164490e+004
1.328610e+003	1.179630e+003		1.580000e+002	1.179630e+004
1.329610e+003	1.201780e+003		1.570000e+002	1.201780e+004
1.330610e+003	1.202600e+003		1.560000e+002	1.202600e+004
1.331610e+003	1.208380e+003		1.550000e+002	1.208380e+004
1.332610e+003	1.194760e+003		1.540000e+002	1.194760e+004
1.333610e+003	1.199770e+003		1.530000e+002	1.199770e+004
1.334610e+003	1.213390e+003		1.520000e+002	1.213390e+004
1.335610e+003	1.203800e+003		1.510000e+002	1.203800e+004
1.336610e+003	1.211230e+003		1.500000e+002	1.211230e+004
1.337610e+003	1.221660e+003		1.490000e+002	1.221660e+004
1.338610e+003	1.223970e+003		1.480000e+002	1.223970e+004
1.339610e+003	1.254050e+003		1.470000e+002	1.254050e+004
1.340610e+003	1.263450e+003		1.460000e+002	1.263450e+004
1.341610e+003	1.271000e+003		1.450000e+002	1.271000e+004
1.342610e+003	1.284600e+003		1.440000e+002	1.284600e+004
1.343610e+003	1.257700e+003		1.430000e+002	1.257700e+004
1.344610e+003	1.274820e+003		1.420000e+002	1.274820e+004
1.345610e+003	1.271650e+003		1.410000e+002	1.271650e+004
1.346610e+003	1.290990e+003		1.400000e+002	1.290990e+004
1.347610e+003	1.273880e+003		1.390000e+002	1.273880e+004
1.348610e+003	1.278870e+003		1.380000e+002	1.278870e+004
1.349610e+003	1.268070e+003		1.370000e+002	1.268070e+004
1.350610e+003	1.261290e+003		1.360000e+002	1.261290e+004
1.351610e+003	1.251330e+003		1.350000e+002	1.251330e+004
1.352610e+003	1.247480e+003		1.340000e+002	1.247480e+004
1.353610e+003	1.252280e+003		1.330000e+002	1.252280e+004
1.354610e+003	1.233690e+003		1.320000e+002	1.233690e+004
1.355610e+003	1.228340e+003		1.310000e+002	1.228340e+004
1.356610e+003	1.205660e+003		1.300000e+002	1.205660e+004
1.357610e+003	1.208700e+003		1.290000e+002	1.208700e+004
1.358610e+003	1.216940e+003		1.280000e+002	1.216940e+004
1.359610e+003	1.237530e+003		1.270000e+002	1.237530e+004
1.360610e+003	1.272780e+003		1.260000e+002	1.272780e+004
1.361610e+003	1.288240e+003		1.250000e+002	1.288240e+004
1.362610e+003	1.357410e+003		1.240000e+002	1.357410e+004
1.363610e+003	1.433760e+003		1.230000e+002	1.433760e+004
1.364610e+003	1.485040e+003		1.220000e+002	1.485040e+004
1.365610e+003	1.567130e+003		1.210000e+002	1.567130e+004
1.366610e+003	1.626970e+003		1.200000e+002	1.626970e+004
1.367610e+003	1.720680e+003		1.190000e+002	1.720680e+004
1.368610e+003	1.765320e+003		1.180000e+002	1.765320e+004
1.369610e+003	1.790180e+003		1.170000e+002	1.790180e+004
1.370610e+003	1.834490e+003		1.160000e+002	1.834490e+004
1.371610e+003	1.933840e+003		1.150000e+002	1.933840e+004
1.372610e+003	2.036390e+003		1.140000e+002	2.036390e+004
1.373610e+003	2.139180e+003		1.130000e+002	2.139180e+004
1.374610e+003	2.115920e+003		1.120000e+002	2.115920e+004
1.375610e+003	1.883420e+003		1.110000e+002	1.883420e+004
1.376610e+003	1.546720e+003		1.100000e+002	1.546720e+004
1.377610e+003	1.309040e+003		1.090000e+002	1.309040e+004
1.378610e+003	1.200990e+003		1.080000e+002	1.200990e+004
1.379610e+003	1.160160e+003		1.070000e+002	1.160160e+004
1.380610e+003	1.145190e+003		1.060000e+002	1.145190e+004
1.381610e+003	1.153020e+003		1.050000e+002	1.153020e+004
1.382610e+003	1.136320e+003		1.040000e+002	1.136320e+004
1.383610e+003	1.142100e+003		1.030000e+002	1.142100e+004
1.384610e+003	1.116720e+003		1.020000e+002	1.116720e+004
1.385610e+003	1.103120e+003		1.010000e+002	1.103120e+004
1.386610e+003	1.106850e+003		1.000000e+002	1.106850e+004
1.387610e+003	1.100830e+003		9.900000e+001	1.100830e+004
1.388610e+003	1.103880e+003		9.800000e+001	1.103880e+004
1.389610e+003	1.124490e+003		9.700000e+001	1.124490e+004
1.390610e+003	1.126100e+003		9.600000e+001	1.126100e+004
1.391610e+003	1.113080e+003		9.500000e+001	1.113080e+004
1.392610e+003	1.143980e+003		9.400000e+001	1.143980e+004
1.393610e+003	1.157870e+003		9.300000e+001	1.157870e+004
1.394610e+003	1.165110e+003		9.200000e+001	1.165110e+004
1.395610e+003	1.206910e+003		9.100000e+001	1.206910e+004
1.396610e+003	1.277550e+003		9.000000e+001	1.277550e+004
1.397610e+003	1.302460e+003		8.900000e+001	1.302460e+004
1.398610e+003	1.307370e+003		8.800000e+001	1.307370e+004
1.399610e+003	1.259490e+003		8.700000e+001	1.259490e+004
1.400610e+003	1.172560e+003		8.600000e+001	1.172560e+004
1.401610e+003	1.133060e+003		8.500000e+001	1.133060e+004
1.402610e+003	1.146340e+003		8.400000e+001	1.146340e+004
1.403610e+003	1.180550e+003		8.300000e+001	1.180550e+004
1.404610e+003	1.255500e+003		8.200000e+001	1.255500e+004
1.405610e+003	1.312110e+003		8.100000e+001	1.312110e+004
1.406610e+003	1.341440e+003		8.000000e+001	1.341440e+004
1.407610e+003	1.373930e+003		7.900000e+001	1.373930e+004
1.408610e+003	1.408470e+003		7.800000e+001	1.408470e+004
1.409610e+003	1.483000e+003		7.700000e+001	1.483000e+004
1.410610e+003	1.590400e+003		7.600000e+001	1.590400e+004
1.411610e+003	1.747350e+003		7.500000e+001	1.747350e+004
1.412610e+003	1.914320e+003		7.400000e+001	1.914320e+004
1.413610e+003	2.017250e+003		7.300000e+001	2.017250e+004
1.414610e+003	2.096420e+003		7.200000e+001	2.096420e+004
1.415610e+003	2.222830e+003		7.100000e+001	2.222830e+004
1.416610e+003	2.528250e+003		7.000000e+001	2.528250e+004
1.417610e+003	3.042190e+003		6.900000e+001	3.042190e+004
1.418610e+003	3.391350e+003		6.800000e+001	3.391350e+004
1.419610e+003	3.000780e+003		6.700000e+001	3.000780e+004
1.420610e+003	1.889980e+003		6.600000e+001	1.889980e+004
1.421610e+003	9.544210e+002		6.500000e+001	9.544210e+003
1.422610e+003	5.796780e+002		6.400000e+001	5.796780e+003
1.423610e+003	4.456730e+002		6.300000e+001	4.456730e+003
1.424610e+003	3.783750e+002		6.200000e+001	3.783750e+003
1.425610e+003	3.549620e+002		6.100000e+001	3.549620e+003
1.426610e+003	3.277690e+002		6.000000e+001	3.277690e+003
1.427610e+003	3.019810e+002		5.900000e+001	3.019810e+003
1.428610e+003	2.935220e+002		5.800000e+001	2.935220e+003
1.429610e+003	2.875220e+002		5.700000e+001	2.875220e+003
1.430610e+003	2.855180e+002		5.600000e+001	2.855180e+003
1.431610e+003	2.793350e+002		5.500000e+001	2.793350e+003
1.432610e+003	2.786460e+002		5.400000e+001	2.786460e+003
1.433610e+003	2.842880e+002		5.300000e+001	2.842880e+003
1.434610e+003	2.788190e+002		5.200000e+001	2.788190e+003
1.435610e+003	2.848270e+002		5.100000e+001	2.848270e+003
1.436610e+003	2.741830e+002		5.000000e+001	2.741830e+003
1.437610e+003	2.794820e+002		4.900000e+001	2.794820e+003
1.438610e+003	2.842990e+002		4.800000e+001	2.842990e+003
1.439610e+003	2.908180e+002		4.700000e+001	2.908180e+003
1.440610e+003	2.920040e+002		4.600000e+001	2.920040e+003
1.441610e+003	2.937470e+002		4.500000e+001	2.937470e+003
1.442610e+003	2.854980e+002		4.400000e+001	2.854980e+003
1.443610e+003	2.990330e+002		4.300000e+001	2.990330e+003
1.444610e+003	2.967790e+002		4.200000e+001	2.967790e+003
1.445610e+003	2.867880e+002		4.100000e+001	2.867880e+003
1.446610e+003	2.808300e+002		4.000000e+001	2.808300e+003
1.447610e+003	2.750470e+002		3.900000e+001	2.750470e+003
1.448610e+003	2.682410e+002		3.800000e+001	2.682410e+003
1.449610e+003	2.615280e+002		3.700000e+001	2.615280e+003
1.450610e+003	2.617410e+002		3.600000e+001	2.617410e+003
1.451610e+003	2.691760e+002		3.500000e+001	2.691760e+003
1.452610e+003	2.785600e+002		3.400000e+001	2.785600e+003
1.453610e+003	2.673670e+002		3.300000e+001	2.673670e+003
1.454610e+003	2.761270e+002		3.200000e+001	2.761270e+003
1.455610e+003	2.824960e+002		3.100000e+001	2.824960e+003
1.456610e+003	3.013220e+002		3.000000e+001	3.013220e+003
1.457610e+003	2.980500e+002		2.900000e+001	2.980500e+003
1.458610e+003	3.041670e+002		2.800000e+001	3.041670e+003
1.459610e+003	3.159400e+002		2.700000e+001	3.159400e+003
1.460610e+003	3.336440e+002		2.600000e+001	3.336440e+003
1.461610e+003	3.477160e+002		2.500000e+001	3.477160e+003
1.462610e+003	3.819100e+002		2.400000e+001	3.819100e+003
1.463610e+003	4.558080e+002		2.300000e+001	4.558080e+003
1.464610e+003	4.937790e+002		2.200000e+001	4.937790e+003
1.465610e+003	4.462110e+002		2.100000e+001	4.462110e+003
1.466610e+003	3.421860e+002		2.000000e+001	3.421860e+003
1.467610e+003	2.500050e+002		1.900000e+001	2.500050e+003
1.468610e+003	2.038210e+002		1.800000e+001	2.038210e+003
1.469610e+003	1.894570e+002		1.700000e+001	1.894570e+003
1.470610e+003	1.888210e+002		1.600000e+001	1.888210e+003
1.471610e+003	2.098970e+002		1.500000e+001	2.098970e+003
1.472610e+003	2.406970e+002		1.400000e+001	2.406970e+003
1.473610e+003	2.943530e+002		1.300000e+001	2.943530e+003
1.474610e+003	3.775990e+002		1.200000e+001	3.775990e+003
1.475610e+003	4.805490e+002		1.100000e+001	4.805490e+003
1.476610e+003	5.559900e+002		1.000000e+001	5.559900e+003
1.477610e+003	5.784980e+002		9.000000e+000	5.784980e+003
1.478610e+003	5.608680e+002		8.000000e+000	5.608680e+003
1.479610e+003	5.640340e+002		7.000000e+000	5.640340e+003
1.480610e+003	5.891110e+002		6.000000e+000	5.891110e+003
1.481610e+003	6.759890e+002		5.000000e+000	6.759890e+003
1.482610e+003	8.430750e+002		4.000000e+000	8.430750e+003
1.483610e+003	1.035450e+003		3.000000e+000	1.035450e+004
1.484610e+003	9.052060e+002		2.000000e+000	9.052060e+003
1.485610e+003	4.530620e+002		1.000000e+000	4.530620e+003
1.486610e+003	1.068680e+002		-2.273737e-013	1.068680e+003
Cycle 14:NiO:Ni2p
	Characteristic Energy eV	1.486610e+003	Acquisition Time s	3.000000e-001
Name		
Position		
FWHM		
Area		
Lineshape		
K.E.	Counts		B.E.	CPS
5.966100e+002	5.414880e+003		8.900000e+002	1.804960e+004
5.967100e+002	5.405620e+003		8.899000e+002	1.801873e+004
5.968100e+002	5.374870e+003		8.898000e+002	1.791623e+004
5.969100e+002	5.370560e+003		8.897000e+002	1.790187e+004
5.970100e+002	5.355250e+003		8.896000e+002	1.785083e+004
5.971100e+002	5.348960e+003		8.895000e+002	1.782987e+004
5.972100e+002	5.333130e+003		8.894000e+002	1.777710e+004
5.973100e+002	5.347020e+003		8.893000e+002	1.782340e+004
5.974100e+002	5.388810e+003		8.892000e+002	1.796270e+004
5.975100e+002	5.377630e+003		8.891000e+002	1.792543e+004
5.976100e+002	5.380120e+003		8.890000e+002	1.793373e+004
5.977100e+002	5.308460e+003		8.889000e+002	1.769487e+004
5.978100e+002	5.352280e+003		8.888000e+002	1.784093e+004
5.979100e+002	5.333110e+003		8.887000e+002	1.777703e+004
5.980100e+002	5.341600e+003		8.886000e+002	1.780533e+004
5.981100e+002	5.366670e+003		8.885000e+002	1.788890e+004
5.982100e+002	5.315820e+003		8.884000e+002	1.771940e+004
5.983100e+002	5.321270e+003		8.883000e+002	1.773757e+004
5.984100e+002	5.296230e+003		8.882000e+002	1.765410e+004
5.985100e+002	5.310110e+003		8.881000e+002	1.770037e+004
5.986100e+002	5.343290e+003		8.880000e+002	1.781097e+004
5.987100e+002	5.336140e+003		8.879000e+002	1.778713e+004
5.988100e+002	5.308480e+003		8.878000e+002	1.769493e+004
5.989100e+002	5.300280e+003		8.877000e+002	1.766760e+004
5.990100e+002	5.332600e+003		8.876000e+002	1.777533e+004
5.991100e+002	5.345760e+003		8.875000e+002	1.781920e+004
5.992100e+002	5.345570e+003		8.874000e+002	1.781857e+004
5.993100e+002	5.320600e+003		8.873000e+002	1.773533e+004
5.994100e+002	5.305240e+003		8.872000e+002	1.768413e+004
5.995100e+002	5.308070e+003		8.871000e+002	1.769357e+004
5.996100e+002	5.319570e+003		8.870000e+002	1.773190e+004
5.997100e+002	5.316680e+003		8.869000e+002	1.772227e+004
5.998100e+002	5.377350e+003		8.868000e+002	1.792450e+004
5.999100e+002	5.355330e+003		8.867000e+002	1.785110e+004
6.000100e+002	5.354050e+003		8.866000e+002	1.784683e+004
6.001100e+002	5.327170e+003		8.865000e+002	1.775723e+004
6.002100e+002	5.360240e+003		8.864000e+002	1.786747e+004
6.003100e+002	5.354780e+003		8.863000e+002	1.784927e+004
6.004100e+002	5.322740e+003		8.862000e+002	1.774247e+004
6.005100e+002	5.316970e+003		8.861000e+002	1.772323e+004
6.006100e+002	5.351370e+003		8.860000e+002	1.783790e+004
6.007100e+002	5.388860e+003		8.859000e+002	1.796287e+004
6.008100e+002	5.332510e+003		8.858000e+002	1.777503e+004
6.009100e+002	5.330320e+003		8.857000e+002	1.776773e+004
6.010100e+002	5.341090e+003		8.856000e+002	1.780363e+004
6.011100e+002	5.370670e+003		8.855000e+002	1.790223e+004
6.012100e+002	5.450750e+003		8.854000e+002	1.816917e+004
6.013100e+002	5.453630e+003		8.853000e+002	1.817877e+004
6.014100e+002	5.432880e+003		8.852000e+002	1.810960e+004
6.015100e+002	5.469560e+003		8.851000e+002	1.823187e+004
6.016100e+002	5.484820e+003		8.850000e+002	1.828273e+004
6.017100e+002	5.478290e+003		8.849000e+002	1.826097e+004
6.018100e+002	5.539090e+003		8.848000e+002	1.846363e+004
6.019100e+002	5.531070e+003		8.847000e+002	1.843690e+004
6.020100e+002	5.546630e+003		8.846000e+002	1.848877e+004
6.021100e+002	5.595220e+003		8.845000e+002	1.865073e+004
6.022100e+002	5.593530e+003		8.844000e+002	1.864510e+004
6.023100e+002	5.609360e+003		8.843000e+002	1.869787e+004
6.024100e+002	5.688640e+003		8.842000e+002	1.896213e+004
6.025100e+002	5.669050e+003		8.841000e+002	1.889683e+004
6.026100e+002	5.715190e+003		8.840000e+002	1.905063e+004
6.027100e+002	5.755020e+003		8.839000e+002	1.918340e+004
6.028100e+002	5.804860e+003		8.838000e+002	1.934953e+004
6.029100e+002	5.800210e+003		8.837000e+002	1.933403e+004
6.030100e+002	5.869680e+003		8.836000e+002	1.956560e+004
6.031100e+002	5.923830e+003		8.835000e+002	1.974610e+004
6.032100e+002	5.947940e+003		8.834000e+002	1.982647e+004
6.033100e+002	5.984710e+003		8.833000e+002	1.994903e+004
6.034100e+002	5.989830e+003		8.832000e+002	1.996610e+004
6.035100e+002	6.021770e+003		8.831000e+002	2.007257e+004
6.036100e+002	6.083710e+003		8.830000e+002	2.027903e+004
6.037100e+002	6.066970e+003		8.829000e+002	2.022323e+004
6.038100e+002	6.116080e+003		8.828000e+002	2.038693e+004
6.039100e+002	6.107110e+003		8.827000e+002	2.035703e+004
6.040100e+002	6.196660e+003		8.826000e+002	2.065553e+004
6.041100e+002	6.206610e+003		8.825000e+002	2.068870e+004
6.042100e+002	6.245590e+003		8.824000e+002	2.081863e+004
6.043100e+002	6.264980e+003		8.823000e+002	2.088327e+004
6.044100e+002	6.359980e+003		8.822000e+002	2.119993e+004
6.045100e+002	6.412380e+003		8.821000e+002	2.137460e+004
6.046100e+002	6.486750e+003		8.820000e+002	2.162250e+004
6.047100e+002	6.525820e+003		8.819000e+002	2.175273e+004
6.048100e+002	6.602390e+003		8.818000e+002	2.200797e+004
6.049100e+002	6.660560e+003		8.817000e+002	2.220187e+004
6.050100e+002	6.749950e+003		8.816000e+002	2.249983e+004
6.051100e+002	6.775820e+003		8.815000e+002	2.258607e+004
6.052100e+002	6.869340e+003		8.814000e+002	2.289780e+004
